Id,Label,indegree,outdegree,degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles,stat_inf_class,componentnumber,X,Y,Size,Color
f8007ec690b00c24c151606840771cd8,,8,0,8,7,0.308628,0.340638,0,1,28,319,1,-394.141846,58.505806,10,"#000000"
282d78f8f9182219d8fae616ca67a159,,1,6,7,7,0.296408,0.325188,0,1,21,297,1,15.290214,-426.751526,10,"#000000"
2f8ab1cfdeebf9a933730d017cc4ac11,,2,5,7,7,0.296408,0.325188,0,1,21,297,1,-427.084869,295.274719,10,"#000000"
3e3230825373864aff65dba36bcc3330,,3,4,7,7,0.296408,0.325188,0,1,21,297,1,-28.845161,464.565735,10,"#000000"
4131d91e0583e07f9308929e1cc30b6b,,4,3,7,7,0.296408,0.325188,0,1,21,297,1,-271.586731,-381.985107,10,"#000000"
5fbdd58129c993bdc42e9ae30b4fdd53,,5,2,7,7,0.296408,0.325188,0,1,21,297,1,351.545532,357.018982,10,"#000000"
643db9dd09246a270e625590c46b97ef,,6,1,7,7,0.296408,0.325188,0,1,21,297,1,-386.23175,-140.016602,10,"#000000"
ae041c49567e0db5f26acfc02b8b35bb,,7,0,7,7,0.296408,0.325188,0,1,21,297,1,-128.63649,371.558777,10,"#000000"
15a3dac4a4849fb86a0941c1fe053514,,6,21,27,7,0.316617,0.358594,0,1,351,390,1,-287.230804,-401.785736,10,"#000000"
1eb6d457b883d2bec301bb33671e0a86,,3,33,36,7,0.320243,0.366076,3947.242386,0.585714,369,390,1,-160.692062,12.114387,10,"#000000"
1f062a784173f6f9b4692c192a091e9d,,7,20,27,7,0.316617,0.358594,0,1,351,390,1,-81.151558,114.739449,10,"#000000"
20193a48f3eb09a9eb5a867e91efe128,,8,19,27,7,0.316617,0.358594,0,1,351,390,1,-1.269601,-268.563171,10,"#000000"
2245578a05650909a12a0842268bf8bb,,9,18,27,7,0.316617,0.358594,0,1,351,390,1,-305.463409,31.905769,10,"#000000"
275db4424de818eadbe1d4f6bad58f44,,10,17,27,7,0.316617,0.358594,0,1,351,390,1,-165.383408,-276.090179,10,"#000000"
2776e95f39662119fa94a5ada4a01c8e,,11,16,27,7,0.316617,0.358594,0,1,351,390,1,100.135551,413.322144,10,"#000000"
35be79121936223ebdea1f52dc360659,,12,15,27,7,0.316617,0.358594,0,1,351,390,1,-214.066696,-481.39859,10,"#000000"
489cd7bb8c27d29492371ff017ece6e2,,13,14,27,7,0.316617,0.358594,0,1,351,390,1,463.368347,68.261116,10,"#000000"
48d65ef2e0f114b6db01b82070157fa2,,14,13,27,7,0.316617,0.358594,0,1,351,390,1,-337.066925,-217.257446,10,"#000000"
49fde72b4c9dc553272caf72022dd6c2,,15,12,27,7,0.316617,0.358594,0,1,351,390,1,-162.25853,-225.122986,10,"#000000"
526d87cfc2976fd925dd9f92519b6c5d,,16,11,27,7,0.316617,0.358594,0,1,351,390,1,-289.392151,113.984077,10,"#000000"
534f46f03d9df493ce06811d316d98a5,,7,28,35,7,0.317203,0.361514,5444,0.65042,387,390,1,-445.417969,146.391724,10,"#000000"
599620ba8469d7f1409fb7d23a178346,,8,27,35,7,0.317203,0.361514,5444,0.65042,387,390,1,182.336838,-500.80365,10,"#000000"
5bbf7e98d4fc9e229e39c9c3188ed71e,,17,10,27,7,0.316617,0.358594,0,1,351,390,1,112.187981,-95.559929,10,"#000000"
603c63c4c4e66bac30d493f913f88f5f,,18,9,27,7,0.316617,0.358594,0,1,351,390,1,-8.125924,-451.758545,10,"#000000"
7725778644fb74ec9e6357015be9d2f6,,19,8,27,7,0.316617,0.358594,0,1,351,390,1,365.257263,395.053284,10,"#000000"
81651e54e93e73796d7df90f9b0bad9a,,20,7,27,7,0.316617,0.358594,0,1,351,390,1,-2.827828,-426.940247,10,"#000000"
aaaa14b1b168df5f0e56cc54e41bf728,,21,6,27,7,0.316617,0.358594,0,1,351,390,1,478.737549,285.299988,10,"#000000"
cdc4ec0bca71635ac3b19b8f8ef8244c,,22,5,27,7,0.316617,0.358594,0,1,351,390,1,-263.857208,75.578743,10,"#000000"
df509ccdcbb38a2759219f544f954829,,23,4,27,7,0.316617,0.358594,0,1,351,390,1,392.464478,-487.607544,10,"#000000"
e0ed4a32e1470ea776c3122e9ab65375,,24,3,27,7,0.316617,0.358594,0,1,351,390,1,-17.697365,232.365295,10,"#000000"
ef758d125e9e91e4683aca6e853744b3,,25,2,27,7,0.316617,0.358594,0,1,351,390,1,-393.565735,-277.894867,10,"#000000"
f2f5bb9aa246d17a63adf1e0ac1cbad2,,26,1,27,7,0.316617,0.358594,0,1,351,390,1,317.35791,-480.394012,10,"#000000"
fc77836a974659b74a9713ada369e80f,,27,0,27,7,0.316617,0.358594,0,1,351,390,1,-58.718636,-370.358948,10,"#000000"
056d8d445a26c5be72b09c3dd46f80d7,,1,23,24,7,0.298605,0.33346,0,1,276,304,1,28.130424,-291.084717,10,"#000000"
0b5773deb022c76b099dd4e51f2c77a2,,2,22,24,7,0.298605,0.33346,0,1,276,304,1,-445.490051,-36.378258,10,"#000000"
0de61cfa443f0ec74d04ad6e7db584a6,,3,21,24,7,0.298605,0.33346,0,1,276,304,1,26.830925,82.634834,10,"#000000"
0f17d35952b91260859887db67d2d569,,4,20,24,7,0.298605,0.33346,0,1,276,304,1,-99.746803,-87.335808,10,"#000000"
1a328aadab09503078c7f2b9f1a91ba4,,5,19,24,7,0.298605,0.33346,0,1,276,304,1,166.535507,-133.299316,10,"#000000"
211877090532a907c088b48afe32b894,,6,18,24,7,0.298605,0.33346,0,1,276,304,1,-491.187592,284.048584,10,"#000000"
241df5f3c78b6730acecd837d2846449,,7,17,24,7,0.298605,0.33346,0,1,276,304,1,277.824402,-440.178772,10,"#000000"
24dbc8ee4d172b9958fe3293143b022a,,8,16,24,7,0.298605,0.33346,0,1,276,304,1,431.953003,-94.731407,10,"#000000"
26f7e9caf8cd742c56c06d29fadd2358,,9,15,24,7,0.298605,0.33346,0,1,276,304,1,487.891846,49.619392,10,"#000000"
3fca05a5c3fdfa3e5ac91131dda7ed25,,10,14,24,7,0.298605,0.33346,0,1,276,304,1,-49.08802,151.795654,10,"#000000"
542d038bf37b9f9871d6e8dac6fd4230,,11,13,24,7,0.298605,0.33346,0,1,276,304,1,-99.960396,149.560852,10,"#000000"
602b241cfc0e5c2ab81f5a5a581d84ec,,12,12,24,7,0.298605,0.33346,0,1,276,304,1,-323.701691,-131.822174,10,"#000000"
7299542dd6f982b979f5f709415f16c1,,13,11,24,7,0.298605,0.33346,0,1,276,304,1,-490.68399,464.900024,10,"#000000"
761f271a69b15db1e5c43d4ace5b9bee,,14,10,24,7,0.298605,0.33346,0,1,276,304,1,482.54248,364.632202,10,"#000000"
86eddb19b42c51b21af0817da1e8da58,,15,9,24,7,0.298605,0.33346,0,1,276,304,1,309.165649,301.542908,10,"#000000"
88eb6ccd1a5c281e9c6454a658c28c9d,,16,8,24,7,0.298605,0.33346,0,1,276,304,1,-185.719437,-382.420227,10,"#000000"
8de5e65f3f46d547a6a8f58a74dec9b1,,17,7,24,7,0.298605,0.33346,0,1,276,304,1,-95.694435,-331.362366,10,"#000000"
944ec8c4d4e938a1e5d5d0fd20f7c58b,,18,6,24,7,0.298605,0.33346,0,1,276,304,1,-221.967239,280.110413,10,"#000000"
a4a8c8f1e3aa17b4e90293a1aef77353,,19,5,24,7,0.298605,0.33346,0,1,276,304,1,-413.354248,293.86908,10,"#000000"
be4a4ca2142034cf4cc5bf135e620335,,20,4,24,7,0.298605,0.33346,0,1,276,304,1,89.763115,-382.846497,10,"#000000"
d0622ea4f34ecb5754cd2b53ef65ae84,,21,3,24,7,0.298605,0.33346,0,1,276,304,1,-246.077408,-30.152733,10,"#000000"
d85af4279c7ce71dfe45da9d3eae3a2c,,22,2,24,7,0.298605,0.33346,0,1,276,304,1,387.385559,20.171761,10,"#000000"
e3cd7f3404396f62577abd5d8a02ba29,,23,1,24,7,0.298605,0.33346,0,1,276,304,1,-245.182999,480.643433,10,"#000000"
fe0c6769a34077fba34f8f88437570f6,,24,0,24,7,0.298605,0.33346,0,1,276,304,1,-362.995483,327.481079,10,"#000000"
5526f97e2daeaae57fb04bd377d80503,,1,1,2,7,0.31101,0.342937,0,1,1,306,1,-270.321411,-180.558044,10,"#000000"
701e0fdc4a02b359eec57f891dfa6541,,2,0,2,7,0.31101,0.342937,0,1,1,306,1,362.65918,-221.15863,10,"#000000"
47a454ea8e9288373b3436ef9cec7229,,1,2,3,7,0.301629,0.33155,0,1,3,309,1,-217.419937,401.440063,10,"#000000"
5bca01e589bb9b54af12505c9d66cb10,,2,1,3,7,0.301629,0.33155,0,1,3,309,1,211.562973,66.751106,10,"#000000"
880d5436b572757addb9a3ed07c04cd6,,3,0,3,7,0.301629,0.33155,0,1,3,309,1,-131.722214,-499.458557,10,"#000000"
76fd51c9ba160766ce3072c319acb712,,1,4,5,7,0.301762,0.33228,0,1,10,309,1,-69.690926,-388.083038,10,"#000000"
779855dfcf7c376f324dd387a0c05a17,,2,3,5,7,0.301762,0.33228,0,1,10,309,1,106.754692,194.054321,10,"#000000"
87b3bb37a96f6a79c9a17bc0479cb2f6,,3,2,5,7,0.301762,0.33228,0,1,10,309,1,172.238693,-113.339897,10,"#000000"
a05352cbcc4a0bd797fcc506aea15cfd,,4,1,5,7,0.301762,0.33228,0,1,10,309,1,-151.625595,-313.482483,10,"#000000"
a5595c3d215d032fe4dd43d236553b92,,5,0,5,7,0.301762,0.33228,0,1,10,309,1,-317.855347,337.558899,10,"#000000"
428349088a78fd19b6773b83f384eb2e,,3,3,6,7,0.301829,0.331331,952.558843,0.4,6,315,1,-295.722412,1.943855,10,"#000000"
94b220375692450dd2a0cf729c1dfed8,,2,1,3,7,0.296537,0.324032,0,1,3,315,1,311.709961,217.417358,10,"#000000"
bb1e6921bc656d0c8c8f18ce55c60415,,3,0,3,7,0.296537,0.324032,0,1,3,315,1,-70.499855,-316.817688,10,"#000000"
1d1e9a5c223b4f88c8d186190562ad85,,1,6,7,7,0.301962,0.333071,0,1,21,312,1,7.558464,426.687195,10,"#000000"
4de0817265b3802766b353a37e62994d,,2,5,7,7,0.301962,0.333071,0,1,21,312,1,0.399101,317.765991,10,"#000000"
59725c90b779d2f7bff3fbf6dcd132b4,,3,4,7,7,0.301962,0.333071,0,1,21,312,1,383.518921,285.760864,10,"#000000"
dc04a96154b77e93d1c64dcd7115da05,,4,4,8,7,0.302028,0.333436,1369,0.75,21,312,1,-36.681435,421.526245,10,"#000000"
dd488d1f47488505e30be8e739291440,,5,2,7,7,0.301962,0.333071,0,1,21,312,1,-260.316589,12.092048,10,"#000000"
de6bb140711c9b845797278f68eeac73,,6,1,7,7,0.301962,0.333071,0,1,21,312,1,148.034164,454.417542,10,"#000000"
dfd7e46118f0a4f36d6d52ee6300ee78,,7,0,7,7,0.301962,0.333071,0,1,21,312,1,423.064453,-440.111145,10,"#000000"
018f88ef194e023bdbccadb62fa591e1,,0,6,6,9,0.208905,0.224026,0,1,15,313,1,137.362289,-482.588623,10,"#000000"
3ca53608016ddff1a709cd7478d3827d,,1,5,6,9,0.208905,0.224026,0,1,15,313,1,238.134628,395.163879,10,"#000000"
44c8b21616d033c9fc5b559fd4dfb7d6,,2,4,6,9,0.208905,0.224026,0,1,15,313,1,463.424805,-415.016937,10,"#000000"
7cbaf3d47f8ee0a6f6eca9ec6890e62e,,3,18,21,8,0.263766,0.293339,3410,0.642857,135,313,1,210.256943,-274.785065,10,"#000000"
86d379ee9e2db8c9ae879b716ac147b5,,4,2,6,9,0.208905,0.224026,0,1,15,313,1,361.409546,-35.37365,10,"#000000"
c33bbd1f0cc8088e54acf33556506605,,5,1,6,9,0.208905,0.224026,0,1,15,313,1,380.99176,-320.8508,10,"#000000"
e3ed0996e1761c350794729d38d3f14e,,6,15,21,8,0.263766,0.293339,3410,0.642857,135,313,1,53.269585,42.998604,10,"#000000"
01ba70c85171d6bcab24861f3a402b37,,2,14,16,8,0.263512,0.291514,0,1,120,313,1,471.492371,-55.14843,10,"#000000"
07886446c247183e3a7bf03d01c3a73a,,3,13,16,8,0.263512,0.291514,0,1,120,313,1,456.65564,277.709839,10,"#000000"
0f1b780a30ff054d144fb29c0d633f87,,4,12,16,8,0.263512,0.291514,0,1,120,313,1,188.678391,407.838867,10,"#000000"
11759fd5e179fae17688272e6d7d56e6,,5,11,16,8,0.263512,0.291514,0,1,120,313,1,-81.523384,-175.563995,10,"#000000"
1418b529e5ff3989731c564773316153,,6,10,16,8,0.263512,0.291514,0,1,120,313,1,-331.398743,408.729065,10,"#000000"
32274f524cd964435c9435d985243bfb,,8,8,16,8,0.263512,0.291514,0,1,120,313,1,-442.1633,150.948059,10,"#000000"
95f57271b917241de0d681643c064774,,9,7,16,8,0.263512,0.291514,0,1,120,313,1,52.39489,338.594482,10,"#000000"
971e0e60dd140076417cf2975f44b1ed,,10,6,16,8,0.263512,0.291514,0,1,120,313,1,69.696648,482.815125,10,"#000000"
b327d795bbb945d9edfcc40ebb9d43d0,,11,5,16,8,0.263512,0.291514,0,1,120,313,1,472.429016,425.256409,10,"#000000"
bd530726acd56ffe8fa2fe57640af1f2,,12,4,16,8,0.263512,0.291514,0,1,120,313,1,388.460938,-50.047417,10,"#000000"
bf52719e2c85053a6e8e057e662c9d2f,,13,3,16,8,0.263512,0.291514,0,1,120,313,1,-210.239609,-271.380676,10,"#000000"
bf59463e9980947ed756f3911143b2cd,,14,2,16,8,0.263512,0.291514,0,1,120,313,1,439.791748,-141.150574,10,"#000000"
c9da06a801c5cf9d20435947b3ce53b5,,15,1,16,8,0.263512,0.291514,0,1,120,313,1,268.703918,-440.570984,10,"#000000"
da8434991152bf551022fb8be86ca01b,,16,0,16,8,0.263512,0.291514,0,1,120,313,1,319.304077,-397.774323,10,"#000000"
01ab3112e315f9bd8f23cf7ba9d35e11,,0,6,6,8,0.260456,0.283752,0,1,15,315,1,0.32067,-236.619293,10,"#000000"
0b766ac29e2e3e6c248779938f8d6367,,1,5,6,8,0.260456,0.283752,0,1,15,315,1,-371.603333,336.031738,10,"#000000"
731b03f159335d2cf8776d3cb8c6b3b4,,4,2,6,8,0.260456,0.283752,0,1,15,315,1,293.848877,-428.708649,10,"#000000"
8b4b1a47b0cfc20410c3cb4cbfdffd48,,5,1,6,8,0.260456,0.283752,0,1,15,315,1,370.3255,-296.881897,10,"#000000"
ab6bfc73fd60d0476f2dfe2f0a71fb9f,,6,0,6,8,0.260456,0.283752,0,1,15,315,1,443.577942,6.08863,10,"#000000"
1ce082c4a435b52322d032ca7afcc57b,,1,2,3,8,0.242822,0.262019,0,1,3,315,1,-236.27153,-436.433838,10,"#000000"
aa11372f2c257017476e909319326816,,3,0,3,8,0.242822,0.262019,0,1,3,315,1,248.393539,158.659363,10,"#000000"
01b4bdc0038953d93b2bf58b40dbe6ea,,0,9,9,1,1,1,0,1,36,316,3,-433.839417,-96.413719,10,"#000000"
1676336c10c429f4617e96dbcf40d25e,,1,8,9,1,1,1,0,1,36,316,3,412.198914,-2.861382,10,"#000000"
1a2a50197273c836e3116cee0bc6f9a5,,2,7,9,1,1,1,0,1,36,316,3,16.80114,-161.947876,10,"#000000"
4d9a39302416483d7e3ce020133f7dc9,,3,6,9,1,1,1,0,1,36,316,3,485.642151,-241.99054,10,"#000000"
5fe29b88a56c8d9bb469852ca6beb84c,,4,5,9,1,1,1,0,1,36,316,3,305.346375,-103.844688,10,"#000000"
7aa081f7e2869ef7426cfcdddb8762c9,,5,4,9,1,1,1,0,1,36,316,3,323.057434,382.423584,10,"#000000"
a3fbb551c3cc19c875159b51b4f31f73,,6,3,9,1,1,1,0,1,36,316,3,-446.79895,-414.672241,10,"#000000"
ba13c00b2fc1abff6a8a6282cbfbf616,,7,2,9,1,1,1,0,1,36,316,3,123.254753,-92.559776,10,"#000000"
bd99dec544aaab119f8f27aa715966d7,,8,1,9,1,1,1,0,1,36,316,3,-346.563843,-434.506287,10,"#000000"
edd9de52a462029d332ed775551de46c,,9,0,9,1,1,1,0,1,36,316,3,-1.23243,199.421997,10,"#000000"
5c1b246520f90cd458be3e9414c74e8f,,3,0,3,8,0.260011,0.291727,0,1,3,185,1,-42.420265,-366.122498,10,"#000000"
01c90d3e382e5a5f3e4fd0840e75b176,,0,20,20,1,1,1,0,1,190,318,4,-324.60318,-74.386711,10,"#000000"
18a251feec09458579fdc6241fb61190,,1,19,20,1,1,1,0,1,190,318,4,-279.840271,120.00605,10,"#000000"
21aee903809ae9e4e56be17d6a11515a,,2,18,20,1,1,1,0,1,190,318,4,362.363892,199.967896,10,"#000000"
38cdb605ece0de3ec309ba9529ba1c70,,3,17,20,1,1,1,0,1,190,318,4,416.020508,221.211365,10,"#000000"
3c55bdca116cb3cef47652ecb6efc7e3,,4,16,20,1,1,1,0,1,190,318,4,53.113884,-89.420616,10,"#000000"
4241caa707f312ffb0012c7eac6ae459,,5,15,20,1,1,1,0,1,190,318,4,-469.215302,270.849976,10,"#000000"
424fa952a06e6d606b66135476a459e0,,6,14,20,1,1,1,0,1,190,318,4,-482.215179,338.609436,10,"#000000"
4c6b738cdda5d2d3067eeaa09669ad05,,7,13,20,1,1,1,0,1,190,318,4,191.434311,-75.37838,10,"#000000"
599f6edb2050a83ff8fffbb84cfe8c92,,8,12,20,1,1,1,0,1,190,318,4,30.5877,312.395691,10,"#000000"
5aa9e7847bcd413c5f9290f420d5ee75,,9,11,20,1,1,1,0,1,190,318,4,51.836662,-225.216003,10,"#000000"
6795febce894c404078b196c9bbefb7a,,10,10,20,1,1,1,0,1,190,318,4,438.815735,-194.537994,10,"#000000"
9d698b3208c0576c4ef03ad4f1438b78,,11,9,20,1,1,1,0,1,190,318,4,177.142197,-42.277214,10,"#000000"
a1ae63dccfb7dddbb3e857402adbe2d5,,12,8,20,1,1,1,0,1,190,318,4,-475.069641,-416.558624,10,"#000000"
b13ce42bb50e0b2855d29beff8681561,,13,7,20,1,1,1,0,1,190,318,4,281.332642,-92.748131,10,"#000000"
b5e48d8ba87a12b4762bf1d9b52c71df,,14,6,20,1,1,1,0,1,190,318,4,-260.852661,232.462219,10,"#000000"
bdc6ae7fb20d31f0c18e9abcd0e32072,,15,5,20,1,1,1,0,1,190,318,4,-436.200439,-475.817993,10,"#000000"
be94c69d45744a199a694c39ebeb1b69,,16,4,20,1,1,1,0,1,190,318,4,287.171326,-339.663361,10,"#000000"
c8d14d8f7a1648653fb596aca781ae27,,17,3,20,1,1,1,0,1,190,318,4,-436.314636,-317.889954,10,"#000000"
cdb639ae422d3114095dce160406b4a4,,18,2,20,1,1,1,0,1,190,318,4,246.206528,-48.070946,10,"#000000"
d5eabdeb5298f0d539c8e835fcabdd46,,19,1,20,1,1,1,0,1,190,318,4,-95.180672,170.045471,10,"#000000"
e2e62ab211e608f6c35797ed44fc270c,,20,0,20,1,1,1,0,1,190,318,4,-147.904526,281.372437,10,"#000000"
021051b4e616173d35bc50a6fff41665,,0,3,3,8,0.238054,0.255297,0,1,3,319,1,-460.565704,-115.59539,10,"#000000"
391aeb071414431808160698cd7b9718,,1,2,3,8,0.238054,0.255297,0,1,3,319,1,351.415161,436.338318,10,"#000000"
cbbb4b7c8b02c94035a122901fe96584,,2,25,27,8,0.239051,0.264056,32304,0.794872,279,320,1,115.449638,326.067139,10,"#000000"
0f5e8927485aa6a3b0b0ee06d973d64c,,1,23,24,9,0.193585,0.212553,0,1,276,320,1,-155.412979,393.356323,10,"#000000"
14c0faeb9f1a8fe2a928d5d3a9fb210e,,2,22,24,9,0.193585,0.212553,0,1,276,320,1,389.959167,232.603577,10,"#000000"
190daf59554f4f6f6de76649b9161618,,3,21,24,9,0.193585,0.212553,0,1,276,320,1,359.53302,298.21698,10,"#000000"
1be730264f0630b0fc047a35892b14f5,,4,20,24,9,0.193585,0.212553,0,1,276,320,1,190.662766,481.446411,10,"#000000"
209b0a7a49fc87a2b33cf34dc6b1c0ee,,5,19,24,9,0.193585,0.212553,0,1,276,320,1,-9.863839,151.781677,10,"#000000"
2f288c6a9db244bed59850c23da8d0d1,,6,18,24,9,0.193585,0.212553,0,1,276,320,1,287.333191,236.691284,10,"#000000"
311e681a21f530ed8ccb2aa9fcd7323c,,7,17,24,9,0.193585,0.212553,0,1,276,320,1,309.742371,479.062866,10,"#000000"
3ec6db88e15ba90eff96fbec0e5d9ba8,,8,16,24,9,0.193585,0.212553,0,1,276,320,1,-322.988953,-319.61969,10,"#000000"
4a9189a9abfd59c27ecc0449263ed02c,,9,15,24,9,0.193585,0.212553,0,1,276,320,1,427.164551,268.224915,10,"#000000"
4c5cb9b38109adb61ab0d789f52ed771,,10,14,24,9,0.193585,0.212553,0,1,276,320,1,209.471115,-431.469604,10,"#000000"
5e6186618a3f769bd97eee2f9a67e035,,11,13,24,9,0.193585,0.212553,0,1,276,320,1,-8.871408,-493.802856,10,"#000000"
5fb95127844b7a3792da3e4e2b335ff2,,12,12,24,9,0.193585,0.212553,0,1,276,320,1,183.606857,282.837585,10,"#000000"
649edba84c284d7ab719c427c71aa06a,,13,11,24,9,0.193585,0.212553,0,1,276,320,1,168.825851,-291.121094,10,"#000000"
67aaced1ee94d43d1261d72f54027dfb,,14,10,24,9,0.193585,0.212553,0,1,276,320,1,-469.270386,10.898749,10,"#000000"
6b35ae687c81adc8ed350fd211df015d,,15,9,24,9,0.193585,0.212553,0,1,276,320,1,125.214531,-53.545341,10,"#000000"
6be4761559fe82c799095880b1736764,,16,8,24,9,0.193585,0.212553,0,1,276,320,1,467.381836,180.95929,10,"#000000"
8d45f22837fe73b0e4ae32ca4c6b23f9,,17,7,24,9,0.193585,0.212553,0,1,276,320,1,-188.062241,-1.872307,10,"#000000"
9458fd48b48d1c6a81653b10779dcfe9,,18,6,24,9,0.193585,0.212553,0,1,276,320,1,48.114799,301.606384,10,"#000000"
b01e3e1be965a9de50b84e55895c373b,,19,5,24,9,0.193585,0.212553,0,1,276,320,1,-61.795876,435.61908,10,"#000000"
c5899592f8932e02e848ec9bfb47d1d5,,20,4,24,9,0.193585,0.212553,0,1,276,320,1,-122.21772,-87.505882,10,"#000000"
cfc849182f989df6b51be97c3c267c79,,21,3,24,9,0.193585,0.212553,0,1,276,320,1,-159.29863,-368.931763,10,"#000000"
d664d70122f5a909987ca75d15ff5a7c,,22,2,24,9,0.193585,0.212553,0,1,276,320,1,353.254578,439.099548,10,"#000000"
e56193248058a5eabf69560324925bb4,,23,1,24,9,0.193585,0.212553,0,1,276,320,1,-404.408081,-87.490868,10,"#000000"
e9ce3752bfc69b575ae977fd20f6ace4,,24,0,24,9,0.193585,0.212553,0,1,276,320,1,196.057114,362.672668,10,"#000000"
023c6b060b613a833c005b2b3a3ba270,,0,7,7,1,1,1,0,1,21,321,5,122.864616,348.887451,10,"#000000"
096fb4d57734e62833410adb09f8ac90,,1,6,7,1,1,1,0,1,21,321,5,-289.708893,265.957886,10,"#000000"
0e5bc6b7992112dd20da9ad24d7e5194,,2,5,7,1,1,1,0,1,21,321,5,221.794235,-63.378563,10,"#000000"
5ef143a70dd8abd6d9a1957a752f7096,,3,4,7,1,1,1,0,1,21,321,5,154.293991,-4.071282,10,"#000000"
87daf9eabc05328ac4130e17e1bb6158,,4,3,7,1,1,1,0,1,21,321,5,445.985779,280.998169,10,"#000000"
962202b422f01b903fa67e7f04a9d0eb,,5,2,7,1,1,1,0,1,21,321,5,-150.150131,396.690552,10,"#000000"
b34460e5b00e4be407167f939d571df7,,6,1,7,1,1,1,0,1,21,321,5,477.459106,218.237366,10,"#000000"
c8bbaa4926d8b0df14d682c22d2b188d,,7,0,7,1,1,1,0,1,21,321,5,169.360641,-191.127808,10,"#000000"
0291db70e08d3a742b7ba6a85c6a230b,,0,27,27,7,0.296344,0.328728,0,1,351,289,1,191.453293,207.842529,10,"#000000"
0804bc68d0730f10caae3c362d248bd7,,1,26,27,7,0.296344,0.328728,0,1,351,289,1,339.241821,-193.761719,10,"#000000"
0a527a4efb75656807ef7ba41173be9b,,2,25,27,7,0.296344,0.328728,0,1,351,289,1,-82.889992,-260.100922,10,"#000000"
293baa07e0c03949368fc900dae43051,,3,24,27,7,0.296344,0.328728,0,1,351,289,1,76.906548,445.921753,10,"#000000"
3c1535c11cbaaa093f16cc9b9aa0abd0,,4,23,27,7,0.296344,0.328728,0,1,351,289,1,493.91803,448.267822,10,"#000000"
4ed661dcd54d84545c6ac4f498f6f0c3,,5,22,27,7,0.296344,0.328728,0,1,351,289,1,439.054504,-354.412842,10,"#000000"
58965fad12886eb454a71e96ab272643,,6,21,27,7,0.296344,0.328728,0,1,351,289,1,-400.218994,98.161568,10,"#000000"
63db04e49cffce9d7fcab970155787f1,,8,19,27,7,0.296344,0.328728,0,1,351,289,1,-99.417152,169.001282,10,"#000000"
6a21717822901fafd9379ea76a326e9a,,9,18,27,7,0.296344,0.328728,0,1,351,289,1,483.794739,125.381172,10,"#000000"
6a6526c445e7d9e98754ed32d46d69d0,,10,17,27,7,0.296344,0.328728,0,1,351,289,1,-393.711121,100.900398,10,"#000000"
81acc4667a710bf99757bd6b4ed4276c,,11,16,27,7,0.296344,0.328728,0,1,351,289,1,-324.701782,-55.473167,10,"#000000"
867ab82d1601c1ce2c25dde145783c50,,12,15,27,7,0.296344,0.328728,0,1,351,289,1,-58.36515,-377.291565,10,"#000000"
869cf9ef3322e275e6896f63c0e72b00,,13,14,27,7,0.296344,0.328728,0,1,351,289,1,460.488281,-185.210358,10,"#000000"
9793ae70a598053ad3fc7fb414a7d26d,,14,13,27,7,0.296344,0.328728,0,1,351,289,1,54.197319,362.574402,10,"#000000"
a50b4436c5bf3cb84d541f409ce7edf9,,15,12,27,7,0.296344,0.328728,0,1,351,289,1,-81.134956,-345.533478,10,"#000000"
a953352dc870fdbef384816040726a18,,16,11,27,7,0.296344,0.328728,0,1,351,289,1,-275.974976,-413.639923,10,"#000000"
bd07793994757f02a93deedd6dc3bd7a,,17,10,27,7,0.296344,0.328728,0,1,351,289,1,94.001396,-170.86792,10,"#000000"
ccefb9a17e19e31310fe17258048f396,,18,9,27,7,0.296344,0.328728,0,1,351,289,1,28.980217,20.625618,10,"#000000"
da187043ff2032c559c92c211c8d1875,,20,7,27,7,0.296344,0.328728,0,1,351,289,1,436.606506,-396.560974,10,"#000000"
e8424b39767ace57c93be5d50218d9b8,,21,6,27,7,0.296344,0.328728,0,1,351,289,1,-419.758453,154.321716,10,"#000000"
e8ad38f2e954b9be6317b28f8738c803,,22,5,27,7,0.296344,0.328728,0,1,351,289,1,2.579948,-357.191895,10,"#000000"
ee3d7191348c1f043e574df391b6db77,,23,4,27,7,0.296344,0.328728,0,1,351,289,1,-286.50412,452.813904,10,"#000000"
f9a2095aa779be520cef45b39c501eca,,24,3,27,7,0.296344,0.328728,0,1,351,289,1,14.729545,-321.192383,10,"#000000"
fad79ad4aad79bb4104bb8b8fc171ada,,25,2,27,7,0.296344,0.328728,0,1,351,289,1,-87.050392,36.026619,10,"#000000"
faf6042ddbdf676105ce115484c1b02f,,26,1,27,7,0.296344,0.328728,0,1,351,289,1,304.052185,210.811707,10,"#000000"
fbaabf335334661f873d5913219c7575,,27,0,27,7,0.296344,0.328728,0,1,351,289,1,-81.858315,21.909187,10,"#000000"
031e9600251bc8cc2ca6d2264f12d0b9,,0,64,64,7,0.273453,0.317725,0,1,2016,337,1,-165.045029,-93.43441,10,"#000000"
03f67e9309d3d4a1dd8b9c445ed5f014,,1,63,64,7,0.273453,0.317725,0,1,2016,339,1,417.640686,-82.908592,10,"#000000"
04ebc25b1b323d826e0e0b3321aff783,,2,62,64,7,0.273453,0.317725,0,1,2016,334,1,-11.482217,185.574768,10,"#000000"
